away_team,away_goals,home_team,home_goals,length_of_game_min,outcome,home_wins,Rk,AvAge,GP,W,L,OL,PTS,PTS%,GF,GA,SOW,SOL,SRS,SOS,GF/G,GA/G,PP,PPO,PP%,PPA,PPOA,PK%,SH,SHA,PIM/G,oPIM/G,S,S%,SA,SV%,SO,G,PPG,SHOOTOUTS,day_code
1,3.0,25,2.0,146.0,1,0,31,28.0,82,25,50,7,57,0.348,206,309,1,4,-1.23,0.06,2.51,3.77,28,202,13.86,64,256,75.0,3,4,10.2,8.2,2121,9.7,2910,0.894,1,515,92,5,1
1,2.0,13,1.0,144.0,1,0,31,28.0,82,25,50,7,57,0.348,206,309,1,4,-1.23,0.06,2.51,3.77,28,202,13.86,64,256,75.0,3,4,10.2,8.2,2121,9.7,2910,0.894,1,515,92,5,6
1,1.0,31,0.0,139.0,1,0,31,28.0,82,25,50,7,57,0.348,206,309,1,4,-1.23,0.06,2.51,3.77,28,202,13.86,64,256,75.0,3,4,10.2,8.2,2121,9.7,2910,0.894,1,515,92,5,0
1,2.0,14,5.0,148.0,0,1,31,28.0,82,25,50,7,57,0.348,206,309,1,4,-1.23,0.06,2.51,3.77,28,202,13.86,64,256,75.0,3,4,10.2,8.2,2121,9.7,2910,0.894,1,515,92,5,1
1,1.0,9,4.0,142.0,0,1,31,28.0,82,25,50,7,57,0.348,206,309,1,4,-1.23,0.06,2.51,3.77,28,202,13.86,64,256,75.0,3,4,10.2,8.2,2121,9.7,2910,0.894,1,515,92,5,0
1,6.0,0,5.0,154.0,1,0,31,28.0,82,25,50,7,57,0.348,206,309,1,4,-1.23,0.06,2.51,3.77,28,202,13.86,64,256,75.0,3,4,10.2,8.2,2121,9.7,2910,0.894,1,515,92,5,4
1,7.0,23,8.0,159.0,0,1,31,28.0,82,25,50,7,57,0.348,206,309,1,4,-1.23,0.06,2.51,3.77,28,202,13.86,64,256,75.0,3,4,10.2,8.2,2121,9.7,2910,0.894,1,515,92,5,1
1,3.0,7,4.0,157.0,0,1,31,28.0,82,25,50,7,57,0.348,206,309,1,4,-1.23,0.06,2.51,3.77,28,202,13.86,64,256,75.0,3,4,10.2,8.2,2121,9.7,2910,0.894,1,515,92,5,4
1,4.0,17,1.0,139.0,1,0,31,28.0,82,25,50,7,57,0.348,206,309,1,4,-1.23,0.06,2.51,3.77,28,202,13.86,64,256,75.0,3,4,10.2,8.2,2121,9.7,2910,0.894,1,515,92,5,2
1,0.0,18,4.0,141.0,0,1,31,28.0,82,25,50,7,57,0.348,206,309,1,4,-1.23,0.06,2.51,3.77,28,202,13.86,64,256,75.0,3,4,10.2,8.2,2121,9.7,2910,0.894,1,515,92,5,4
1,3.0,19,7.0,144.0,0,1,31,28.0,82,25,50,7,57,0.348,206,309,1,4,-1.23,0.06,2.51,3.77,28,202,13.86,64,256,75.0,3,4,10.2,8.2,2121,9.7,2910,0.894,1,515,92,5,5
1,3.0,22,6.0,137.0,0,1,31,28.0,82,25,50,7,57,0.348,206,309,1,4,-1.23,0.06,2.51,3.77,28,202,13.86,64,256,75.0,3,4,10.2,8.2,2121,9.7,2910,0.894,1,515,92,5,1
1,3.0,7,2.0,159.0,1,0,31,28.0,82,25,50,7,57,0.348,206,309,1,4,-1.23,0.06,2.51,3.77,28,202,13.86,64,256,75.0,3,4,10.2,8.2,2121,9.7,2910,0.894,1,515,92,5,1
1,1.0,28,5.0,141.0,0,1,31,28.0,82,25,50,7,57,0.348,206,309,1,4,-1.23,0.06,2.51,3.77,28,202,13.86,64,256,75.0,3,4,10.2,8.2,2121,9.7,2910,0.894,1,515,92,5,1
1,5.0,24,2.0,147.0,1,0,31,28.0,82,25,50,7,57,0.348,206,309,1,4,-1.23,0.06,2.51,3.77,28,202,13.86,64,256,75.0,3,4,10.2,8.2,2121,9.7,2910,0.894,1,515,92,5,2
1,9.0,10,2.0,149.0,1,0,31,28.0,82,25,50,7,57,0.348,206,309,1,4,-1.23,0.06,2.51,3.77,28,202,13.86,64,256,75.0,3,4,10.2,8.2,2121,9.7,2910,0.894,1,515,92,5,1
1,5.0,27,4.0,146.0,1,0,31,28.0,82,25,50,7,57,0.348,206,309,1,4,-1.23,0.06,2.51,3.77,28,202,13.86,64,256,75.0,3,4,10.2,8.2,2121,9.7,2910,0.894,1,515,92,5,3
1,2.0,2,3.0,144.0,0,1,31,28.0,82,25,50,7,57,0.348,206,309,1,4,-1.23,0.06,2.51,3.77,28,202,13.86,64,256,75.0,3,4,10.2,8.2,2121,9.7,2910,0.894,1,515,92,5,5
1,5.0,20,3.0,142.0,1,0,31,28.0,82,25,50,7,57,0.348,206,309,1,4,-1.23,0.06,2.51,3.77,28,202,13.86,64,256,75.0,3,4,10.2,8.2,2121,9.7,2910,0.894,1,515,92,5,0
1,6.0,15,3.0,146.0,1,0,31,28.0,82,25,50,7,57,0.348,206,309,1,4,-1.23,0.06,2.51,3.77,28,202,13.86,64,256,75.0,3,4,10.2,8.2,2121,9.7,2910,0.894,1,515,92,5,1
1,2.0,23,4.0,138.0,0,1,31,28.0,82,25,50,7,57,0.348,206,309,1,4,-1.23,0.06,2.51,3.77,28,202,13.86,64,256,75.0,3,4,10.2,8.2,2121,9.7,2910,0.894,1,515,92,5,6
1,2.0,4,4.0,143.0,0,1,31,28.0,82,25,50,7,57,0.348,206,309,1,4,-1.23,0.06,2.51,3.77,28,202,13.86,64,256,75.0,3,4,10.2,8.2,2121,9.7,2910,0.894,1,515,92,5,4
1,1.0,31,2.0,147.0,0,1,31,28.0,82,25,50,7,57,0.348,206,309,1,4,-1.23,0.06,2.51,3.77,28,202,13.86,64,256,75.0,3,4,10.2,8.2,2121,9.7,2910,0.894,1,515,92,5,6
1,1.0,11,6.0,145.0,0,1,31,28.0,82,25,50,7,57,0.348,206,309,1,4,-1.23,0.06,2.51,3.77,28,202,13.86,64,256,75.0,3,4,10.2,8.2,2121,9.7,2910,0.894,1,515,92,5,0
1,3.0,6,2.0,150.0,1,0,31,28.0,82,25,50,7,57,0.348,206,309,1,4,-1.23,0.06,2.51,3.77,28,202,13.86,64,256,75.0,3,4,10.2,8.2,2121,9.7,2910,0.894,1,515,92,5,6
1,1.0,25,5.0,139.0,0,1,31,28.0,82,25,50,7,57,0.348,206,309,1,4,-1.23,0.06,2.51,3.77,28,202,13.86,64,256,75.0,3,4,10.2,8.2,2121,9.7,2910,0.894,1,515,92,5,0
1,1.0,29,6.0,143.0,0,1,31,28.0,82,25,50,7,57,0.348,206,309,1,4,-1.23,0.06,2.51,3.77,28,202,13.86,64,256,75.0,3,4,10.2,8.2,2121,9.7,2910,0.894,1,515,92,5,5
1,1.0,28,7.0,142.0,0,1,31,28.0,82,25,50,7,57,0.348,206,309,1,4,-1.23,0.06,2.51,3.77,28,202,13.86,64,256,75.0,3,4,10.2,8.2,2121,9.7,2910,0.894,1,515,92,5,3
1,1.0,4,9.0,146.0,0,1,31,28.0,82,25,50,7,57,0.348,206,309,1,4,-1.23,0.06,2.51,3.77,28,202,13.86,64,256,75.0,3,4,10.2,8.2,2121,9.7,2910,0.894,1,515,92,5,5
1,5.0,14,3.0,152.0,1,0,31,28.0,82,25,50,7,57,0.348,206,309,1,4,-1.23,0.06,2.51,3.77,28,202,13.86,64,256,75.0,3,4,10.2,8.2,2121,9.7,2910,0.894,1,515,92,5,1
1,4.0,9,3.0,160.0,1,0,31,28.0,82,25,50,7,57,0.348,206,309,1,4,-1.23,0.06,2.51,3.77,28,202,13.86,64,256,75.0,3,4,10.2,8.2,2121,9.7,2910,0.894,1,515,92,5,2
26,7.0,10,6.0,170.0,1,0,7,29.6,82,51,23,8,110,0.671,285,228,2,5,0.64,-0.02,3.48,2.78,62,259,23.94,49,252,80.56,7,5,11.0,11.4,2535,11.2,2441,0.907,3,513,111,7,3
26,2.0,30,1.0,163.0,1,0,7,29.6,82,51,23,8,110,0.671,285,228,2,5,0.64,-0.02,3.48,2.78,62,259,23.94,49,252,80.56,7,5,11.0,11.4,2535,11.2,2441,0.907,3,513,111,7,5
26,1.0,3,5.0,145.0,0,1,7,29.6,82,51,23,8,110,0.671,285,228,2,5,0.64,-0.02,3.48,2.78,62,259,23.94,49,252,80.56,7,5,11.0,11.4,2535,11.2,2441,0.907,3,513,111,7,0
26,5.0,22,1.0,148.0,1,0,7,29.6,82,51,23,8,110,0.671,285,228,2,5,0.64,-0.02,3.48,2.78,62,259,23.94,49,252,80.56,7,5,11.0,11.4,2535,11.2,2441,0.907,3,513,111,7,1
26,1.0,27,2.0,151.0,0,1,7,29.6,82,51,23,8,110,0.671,285,228,2,5,0.64,-0.02,3.48,2.78,62,259,23.94,49,252,80.56,7,5,11.0,11.4,2535,11.2,2441,0.907,3,513,111,7,3
26,5.0,20,3.0,150.0,1,0,7,29.6,82,51,23,8,110,0.671,285,228,2,5,0.64,-0.02,3.48,2.78,62,259,23.94,49,252,80.56,7,5,11.0,11.4,2535,11.2,2441,0.907,3,513,111,7,5
26,4.0,21,3.0,156.0,1,0,7,29.6,82,51,23,8,110,0.671,285,228,2,5,0.64,-0.02,3.48,2.78,62,259,23.94,49,252,80.56,7,5,11.0,11.4,2535,11.2,2441,0.907,3,513,111,7,3
26,2.0,14,4.0,144.0,0,1,7,29.6,82,51,23,8,110,0.671,285,228,2,5,0.64,-0.02,3.48,2.78,62,259,23.94,49,252,80.56,7,5,11.0,11.4,2535,11.2,2441,0.907,3,513,111,7,6
26,3.0,25,4.0,161.0,0,1,7,29.6,82,51,23,8,110,0.671,285,228,2,5,0.64,-0.02,3.48,2.78,62,259,23.94,49,252,80.56,7,5,11.0,11.4,2535,11.2,2441,0.907,3,513,111,7,1
26,3.0,2,2.0,153.0,1,0,7,29.6,82,51,23,8,110,0.671,285,228,2,5,0.64,-0.02,3.48,2.78,62,259,23.94,49,252,80.56,7,5,11.0,11.4,2535,11.2,2441,0.907,3,513,111,7,5
26,7.0,21,1.0,153.0,1,0,7,29.6,82,51,23,8,110,0.671,285,228,2,5,0.64,-0.02,3.48,2.78,62,259,23.94,49,252,80.56,7,5,11.0,11.4,2535,11.2,2441,0.907,3,513,111,7,6
26,3.0,15,2.0,143.0,1,0,7,29.6,82,51,23,8,110,0.671,285,228,2,5,0.64,-0.02,3.48,2.78,62,259,23.94,49,252,80.56,7,5,11.0,11.4,2535,11.2,2441,0.907,3,513,111,7,1
26,5.0,27,3.0,149.0,1,0,7,29.6,82,51,23,8,110,0.671,285,228,2,5,0.64,-0.02,3.48,2.78,62,259,23.94,49,252,80.56,7,5,11.0,11.4,2535,11.2,2441,0.907,3,513,111,7,3
26,0.0,20,4.0,140.0,0,1,7,29.6,82,51,23,8,110,0.671,285,228,2,5,0.64,-0.02,3.48,2.78,62,259,23.94,49,252,80.56,7,5,11.0,11.4,2535,11.2,2441,0.907,3,513,111,7,5
26,4.0,29,3.0,151.0,1,0,7,29.6,82,51,23,8,110,0.671,285,228,2,5,0.64,-0.02,3.48,2.78,62,259,23.94,49,252,80.56,7,5,11.0,11.4,2535,11.2,2441,0.907,3,513,111,7,1
26,3.0,12,9.0,158.0,0,1,7,29.6,82,51,23,8,110,0.671,285,228,2,5,0.64,-0.02,3.48,2.78,62,259,23.94,49,252,80.56,7,5,11.0,11.4,2535,11.2,2441,0.907,3,513,111,7,3
26,0.0,19,4.0,149.0,0,1,7,29.6,82,51,23,8,110,0.671,285,228,2,5,0.64,-0.02,3.48,2.78,62,259,23.94,49,252,80.56,7,5,11.0,11.4,2535,11.2,2441,0.907,3,513,111,7,6
26,7.0,8,2.0,145.0,1,0,7,29.6,82,51,23,8,110,0.671,285,228,2,5,0.64,-0.02,3.48,2.78,62,259,23.94,49,252,80.56,7,5,11.0,11.4,2535,11.2,2441,0.907,3,513,111,7,1
26,6.0,3,1.0,138.0,1,0,7,29.6,82,51,23,8,110,0.671,285,228,2,5,0.64,-0.02,3.48,2.78,62,259,23.94,49,252,80.56,7,5,11.0,11.4,2535,11.2,2441,0.907,3,513,111,7,1
26,6.0,13,4.0,152.0,1,0,7,29.6,82,51,23,8,110,0.671,285,228,2,5,0.64,-0.02,3.48,2.78,62,259,23.94,49,252,80.56,7,5,11.0,11.4,2535,11.2,2441,0.907,3,513,111,7,1
26,1.0,0,5.0,147.0,0,1,7,29.6,82,51,23,8,110,0.671,285,228,2,5,0.64,-0.02,3.48,2.78,62,259,23.94,49,252,80.56,7,5,11.0,11.4,2535,11.2,2441,0.907,3,513,111,7,4
26,7.0,23,1.0,143.0,1,0,7,29.6,82,51,23,8,110,0.671,285,228,2,5,0.64,-0.02,3.48,2.78,62,259,23.94,49,252,80.56,7,5,11.0,11.4,2535,11.2,2441,0.907,3,513,111,7,5
26,2.0,7,3.0,161.0,0,1,7,29.6,82,51,23,8,110,0.671,285,228,2,5,0.64,-0.02,3.48,2.78,62,259,23.94,49,252,80.56,7,5,11.0,11.4,2535,11.2,2441,0.907,3,513,111,7,3
26,4.0,1,3.0,136.0,1,0,7,29.6,82,51,23,8,110,0.671,285,228,2,5,0.64,-0.02,3.48,2.78,62,259,23.94,49,252,80.56,7,5,11.0,11.4,2535,11.2,2441,0.907,3,513,111,7,4
26,6.0,17,3.0,153.0,1,0,7,29.6,82,51,23,8,110,0.671,285,228,2,5,0.64,-0.02,3.48,2.78,62,259,23.94,49,252,80.56,7,5,11.0,11.4,2535,11.2,2441,0.907,3,513,111,7,1
26,3.0,16,2.0,161.0,1,0,7,29.6,82,51,23,8,110,0.671,285,228,2,5,0.64,-0.02,3.48,2.78,62,259,23.94,49,252,80.56,7,5,11.0,11.4,2535,11.2,2441,0.907,3,513,111,7,5
26,6.0,6,3.0,143.0,1,0,7,29.6,82,51,23,8,110,0.671,285,228,2,5,0.64,-0.02,3.48,2.78,62,259,23.94,49,252,80.56,7,5,11.0,11.4,2535,11.2,2441,0.907,3,513,111,7,6
26,4.0,31,7.0,138.0,0,1,7,29.6,82,51,23,8,110,0.671,285,228,2,5,0.64,-0.02,3.48,2.78,62,259,23.94,49,252,80.56,7,5,11.0,11.4,2535,11.2,2441,0.907,3,513,111,7,1
26,1.0,4,4.0,145.0,0,1,7,29.6,82,51,23,8,110,0.671,285,228,2,5,0.64,-0.02,3.48,2.78,62,259,23.94,49,252,80.56,7,5,11.0,11.4,2535,11.2,2441,0.907,3,513,111,7,3
26,1.0,11,4.0,159.0,0,1,7,29.6,82,51,23,8,110,0.671,285,228,2,5,0.64,-0.02,3.48,2.78,62,259,23.94,49,252,80.56,7,5,11.0,11.4,2535,11.2,2441,0.907,3,513,111,7,5
26,2.0,28,1.0,148.0,1,0,7,29.6,82,51,23,8,110,0.671,285,228,2,5,0.64,-0.02,3.48,2.78,62,259,23.94,49,252,80.56,7,5,11.0,11.4,2535,11.2,2441,0.907,3,513,111,7,6
26,4.0,24,1.0,147.0,1,0,7,29.6,82,51,23,8,110,0.671,285,228,2,5,0.64,-0.02,3.48,2.78,62,259,23.94,49,252,80.56,7,5,11.0,11.4,2535,11.2,2441,0.907,3,513,111,7,2
26,2.0,5,3.0,161.0,0,1,7,29.6,82,51,23,8,110,0.671,285,228,2,5,0.64,-0.02,3.48,2.78,62,259,23.94,49,252,80.56,7,5,11.0,11.4,2535,11.2,2441,0.907,3,513,111,7,1
26,2.0,2,3.0,159.0,0,1,7,29.6,82,51,23,8,110,0.671,285,228,2,5,0.64,-0.02,3.48,2.78,62,259,23.94,49,252,80.56,7,5,11.0,11.4,2535,11.2,2441,0.907,3,513,111,7,3
26,2.0,10,1.0,164.0,1,0,7,29.6,82,51,23,8,110,0.671,285,228,2,5,0.64,-0.02,3.48,2.78,62,259,23.94,49,252,80.56,7,5,11.0,11.4,2535,11.2,2441,0.907,3,513,111,7,5
26,4.0,18,1.0,159.0,1,0,7,29.6,82,51,23,8,110,0.671,285,228,2,5,0.64,-0.02,3.48,2.78,62,259,23.94,49,252,80.56,7,5,11.0,11.4,2535,11.2,2441,0.907,3,513,111,7,6
26,3.0,30,4.0,158.0,0,1,7,29.6,82,51,23,8,110,0.671,285,228,2,5,0.64,-0.02,3.48,2.78,62,259,23.94,49,252,80.56,7,5,11.0,11.4,2535,11.2,2441,0.907,3,513,111,7,2
26,0.0,9,1.0,148.0,0,1,7,29.6,82,51,23,8,110,0.671,285,228,2,5,0.64,-0.02,3.48,2.78,62,259,23.94,49,252,80.56,7,5,11.0,11.4,2535,11.2,2441,0.907,3,513,111,7,1
26,8.0,12,4.0,164.0,1,0,7,29.6,82,51,23,8,110,0.671,285,228,2,5,0.64,-0.02,3.48,2.78,62,259,23.94,49,252,80.56,7,5,11.0,11.4,2535,11.2,2441,0.907,3,513,111,7,6
26,2.0,8,5.0,149.0,0,1,7,29.6,82,51,23,8,110,0.671,285,228,2,5,0.64,-0.02,3.48,2.78,62,259,23.94,49,252,80.56,7,5,11.0,11.4,2535,11.2,2441,0.907,3,513,111,7,3
26,6.0,18,4.0,146.0,1,0,7,29.6,82,51,23,8,110,0.671,285,228,2,5,0.64,-0.02,3.48,2.78,62,259,23.94,49,252,80.56,7,5,11.0,11.4,2535,11.2,2441,0.907,3,513,111,7,4
26,3.0213414634146343,7,3.268292682926829,148.640243902439,0,1,7,29.6,82,51,23,8,110,0.671,285,228,2,5,0.64,-0.02,3.48,2.78,62,259,23.94,49,252,80.56,7,5,11.0,11.4,2535,11.2,2441,0.907,3,513,111,7,2
26,3.0213414634146343,7,3.268292682926829,148.640243902439,0,1,7,29.6,82,51,23,8,110,0.671,285,228,2,5,0.64,-0.02,3.48,2.78,62,259,23.94,49,252,80.56,7,5,11.0,11.4,2535,11.2,2441,0.907,3,513,111,7,5
26,3.0213414634146343,7,3.268292682926829,148.640243902439,0,1,7,29.6,82,51,23,8,110,0.671,285,228,2,5,0.64,-0.02,3.48,2.78,62,259,23.94,49,252,80.56,7,5,11.0,11.4,2535,11.2,2441,0.907,3,513,111,7,4
26,3.0213414634146343,7,3.268292682926829,148.640243902439,0,1,7,29.6,82,51,23,8,110,0.671,285,228,2,5,0.64,-0.02,3.48,2.78,62,259,23.94,49,252,80.56,7,5,11.0,11.4,2535,11.2,2441,0.907,3,513,111,7,6
29,2.0,13,6.0,152.0,0,1,17,28.5,82,43,31,8,94,0.573,262,244,4,4,0.21,-0.01,3.2,2.98,39,212,18.4,47,208,77.4,10,7,7.6,7.7,2830,9.3,2458,0.901,3,506,86,8,3
29,3.0,7,1.0,152.0,1,0,17,28.5,82,43,31,8,94,0.573,262,244,4,4,0.21,-0.01,3.2,2.98,39,212,18.4,47,208,77.4,10,7,7.6,7.7,2830,9.3,2458,0.901,3,506,86,8,1
29,3.0,9,2.0,147.0,1,0,17,28.5,82,43,31,8,94,0.573,262,244,4,4,0.21,-0.01,3.2,2.98,39,212,18.4,47,208,77.4,10,7,7.6,7.7,2830,9.3,2458,0.901,3,506,86,8,2
29,0.0,27,4.0,140.0,0,1,17,28.5,82,43,31,8,94,0.573,262,244,4,4,0.21,-0.01,3.2,2.98,39,212,18.4,47,208,77.4,10,7,7.6,7.7,2830,9.3,2458,0.901,3,506,86,8,1
29,5.0,20,1.0,139.0,1,0,17,28.5,82,43,31,8,94,0.573,262,244,4,4,0.21,-0.01,3.2,2.98,39,212,18.4,47,208,77.4,10,7,7.6,7.7,2830,9.3,2458,0.901,3,506,86,8,3
29,5.0,15,2.0,151.0,1,0,17,28.5,82,43,31,8,94,0.573,262,244,4,4,0.21,-0.01,3.2,2.98,39,212,18.4,47,208,77.4,10,7,7.6,7.7,2830,9.3,2458,0.901,3,506,86,8,5
29,2.0,10,5.0,144.0,0,1,17,28.5,82,43,31,8,94,0.573,262,244,4,4,0.21,-0.01,3.2,2.98,39,212,18.4,47,208,77.4,10,7,7.6,7.7,2830,9.3,2458,0.901,3,506,86,8,6
29,2.0,25,5.0,146.0,0,1,17,28.5,82,43,31,8,94,0.573,262,244,4,4,0.21,-0.01,3.2,2.98,39,212,18.4,47,208,77.4,10,7,7.6,7.7,2830,9.3,2458,0.901,3,506,86,8,0
29,5.0,16,2.0,157.0,1,0,17,28.5,82,43,31,8,94,0.573,262,244,4,4,0.21,-0.01,3.2,2.98,39,212,18.4,47,208,77.4,10,7,7.6,7.7,2830,9.3,2458,0.901,3,506,86,8,2
29,5.0,0,6.0,159.0,0,1,17,28.5,82,43,31,8,94,0.573,262,244,4,4,0.21,-0.01,3.2,2.98,39,212,18.4,47,208,77.4,10,7,7.6,7.7,2830,9.3,2458,0.901,3,506,86,8,2
29,7.0,1,1.0,147.0,1,0,17,28.5,82,43,31,8,94,0.573,262,244,4,4,0.21,-0.01,3.2,2.98,39,212,18.4,47,208,77.4,10,7,7.6,7.7,2830,9.3,2458,0.901,3,506,86,8,4
29,4.0,2,1.0,144.0,1,0,17,28.5,82,43,31,8,94,0.573,262,244,4,4,0.21,-0.01,3.2,2.98,39,212,18.4,47,208,77.4,10,7,7.6,7.7,2830,9.3,2458,0.901,3,506,86,8,1
29,5.0,17,3.0,156.0,1,0,17,28.5,82,43,31,8,94,0.573,262,244,4,4,0.21,-0.01,3.2,2.98,39,212,18.4,47,208,77.4,10,7,7.6,7.7,2830,9.3,2458,0.901,3,506,86,8,3
29,3.0,19,2.0,157.0,1,0,17,28.5,82,43,31,8,94,0.573,262,244,4,4,0.21,-0.01,3.2,2.98,39,212,18.4,47,208,77.4,10,7,7.6,7.7,2830,9.3,2458,0.901,3,506,86,8,4
29,4.0,18,3.0,157.0,1,0,17,28.5,82,43,31,8,94,0.573,262,244,4,4,0.21,-0.01,3.2,2.98,39,212,18.4,47,208,77.4,10,7,7.6,7.7,2830,9.3,2458,0.901,3,506,86,8,6
29,6.0,13,3.0,146.0,1,0,17,28.5,82,43,31,8,94,0.573,262,244,4,4,0.21,-0.01,3.2,2.98,39,212,18.4,47,208,77.4,10,7,7.6,7.7,2830,9.3,2458,0.901,3,506,86,8,1
29,1.0,30,0.0,152.0,1,0,17,28.5,82,43,31,8,94,0.573,262,244,4,4,0.21,-0.01,3.2,2.98,39,212,18.4,47,208,77.4,10,7,7.6,7.7,2830,9.3,2458,0.901,3,506,86,8,0
29,3.0,5,4.0,158.0,0,1,17,28.5,82,43,31,8,94,0.573,262,244,4,4,0.21,-0.01,3.2,2.98,39,212,18.4,47,208,77.4,10,7,7.6,7.7,2830,9.3,2458,0.901,3,506,86,8,1
29,1.0,12,4.0,140.0,0,1,17,28.5,82,43,31,8,94,0.573,262,244,4,4,0.21,-0.01,3.2,2.98,39,212,18.4,47,208,77.4,10,7,7.6,7.7,2830,9.3,2458,0.901,3,506,86,8,3
29,3.0,26,2.0,161.0,1,0,17,28.5,82,43,31,8,94,0.573,262,244,4,4,0.21,-0.01,3.2,2.98,39,212,18.4,47,208,77.4,10,7,7.6,7.7,2830,9.3,2458,0.901,3,506,86,8,5
29,4.0,11,0.0,138.0,1,0,17,28.5,82,43,31,8,94,0.573,262,244,4,4,0.21,-0.01,3.2,2.98,39,212,18.4,47,208,77.4,10,7,7.6,7.7,2830,9.3,2458,0.901,3,506,86,8,1
29,0.0,4,6.0,145.0,0,1,17,28.5,82,43,31,8,94,0.573,262,244,4,4,0.21,-0.01,3.2,2.98,39,212,18.4,47,208,77.4,10,7,7.6,7.7,2830,9.3,2458,0.901,3,506,86,8,2
29,4.0,23,1.0,151.0,1,0,17,28.5,82,43,31,8,94,0.573,262,244,4,4,0.21,-0.01,3.2,2.98,39,212,18.4,47,208,77.4,10,7,7.6,7.7,2830,9.3,2458,0.901,3,506,86,8,6
29,1.0,1,3.0,140.0,0,1,17,28.5,82,43,31,8,94,0.573,262,244,4,4,0.21,-0.01,3.2,2.98,39,212,18.4,47,208,77.4,10,7,7.6,7.7,2830,9.3,2458,0.901,3,506,86,8,4
29,5.0,0,4.0,151.0,1,0,17,28.5,82,43,31,8,94,0.573,262,244,4,4,0.21,-0.01,3.2,2.98,39,212,18.4,47,208,77.4,10,7,7.6,7.7,2830,9.3,2458,0.901,3,506,86,8,4
29,1.0,21,2.0,156.0,0,1,17,28.5,82,43,31,8,94,0.573,262,244,4,4,0.21,-0.01,3.2,2.98,39,212,18.4,47,208,77.4,10,7,7.6,7.7,2830,9.3,2458,0.901,3,506,86,8,1
29,1.0,3,3.0,144.0,0,1,17,28.5,82,43,31,8,94,0.573,262,244,4,4,0.21,-0.01,3.2,2.98,39,212,18.4,47,208,77.4,10,7,7.6,7.7,2830,9.3,2458,0.901,3,506,86,8,3
29,2.0,22,5.0,143.0,0,1,17,28.5,82,43,31,8,94,0.573,262,244,4,4,0.21,-0.01,3.2,2.98,39,212,18.4,47,208,77.4,10,7,7.6,7.7,2830,9.3,2458,0.901,3,506,86,8,4
29,4.0,8,6.0,153.0,0,1,17,28.5,82,43,31,8,94,0.573,262,244,4,4,0.21,-0.01,3.2,2.98,39,212,18.4,47,208,77.4,10,7,7.6,7.7,2830,9.3,2458,0.901,3,506,86,8,6
29,3.0,31,7.0,145.0,0,1,17,28.5,82,43,31,8,94,0.573,262,244,4,4,0.21,-0.01,3.2,2.98,39,212,18.4,47,208,77.4,10,7,7.6,7.7,2830,9.3,2458,0.901,3,506,86,8,1
29,0.0,14,3.0,140.0,0,1,17,28.5,82,43,31,8,94,0.573,262,244,4,4,0.21,-0.01,3.2,2.98,39,212,18.4,47,208,77.4,10,7,7.6,7.7,2830,9.3,2458,0.901,3,506,86,8,0
29,0.0,31,4.0,143.0,0,1,17,28.5,82,43,31,8,94,0.573,262,244,4,4,0.21,-0.01,3.2,2.98,39,212,18.4,47,208,77.4,10,7,7.6,7.7,2830,9.3,2458,0.901,3,506,86,8,1
29,3.0,24,0.0,139.0,1,0,17,28.5,82,43,31,8,94,0.573,262,244,4,4,0.21,-0.01,3.2,2.98,39,212,18.4,47,208,77.4,10,7,7.6,7.7,2830,9.3,2458,0.901,3,506,86,8,2
29,5.0,24,2.0,149.0,1,0,17,28.5,82,43,31,8,94,0.573,262,244,4,4,0.21,-0.01,3.2,2.98,39,212,18.4,47,208,77.4,10,7,7.6,7.7,2830,9.3,2458,0.901,3,506,86,8,4
29,3.0,28,2.0,147.0,1,0,17,28.5,82,43,31,8,94,0.573,262,244,4,4,0.21,-0.01,3.2,2.98,39,212,18.4,47,208,77.4,10,7,7.6,7.7,2830,9.3,2458,0.901,3,506,86,8,6
29,4.0,28,5.0,150.0,0,1,17,28.5,82,43,31,8,94,0.573,262,244,4,4,0.21,-0.01,3.2,2.98,39,212,18.4,47,208,77.4,10,7,7.6,7.7,2830,9.3,2458,0.901,3,506,86,8,1
29,6.0,4,1.0,150.0,1,0,17,28.5,82,43,31,8,94,0.573,262,244,4,4,0.21,-0.01,3.2,2.98,39,212,18.4,47,208,77.4,10,7,7.6,7.7,2830,9.3,2458,0.901,3,506,86,8,3
29,0.0,11,4.0,151.0,0,1,17,28.5,82,43,31,8,94,0.573,262,244,4,4,0.21,-0.01,3.2,2.98,39,212,18.4,47,208,77.4,10,7,7.6,7.7,2830,9.3,2458,0.901,3,506,86,8,5
29,2.0,9,3.0,170.0,0,1,17,28.5,82,43,31,8,94,0.573,262,244,4,4,0.21,-0.01,3.2,2.98,39,212,18.4,47,208,77.4,10,7,7.6,7.7,2830,9.3,2458,0.901,3,506,86,8,1
29,3.0,6,4.0,155.0,0,1,17,28.5,82,43,31,8,94,0.573,262,244,4,4,0.21,-0.01,3.2,2.98,39,212,18.4,47,208,77.4,10,7,7.6,7.7,2830,9.3,2458,0.901,3,506,86,8,2
29,7.0,25,4.0,143.0,1,0,17,28.5,82,43,31,8,94,0.573,262,244,4,4,0.21,-0.01,3.2,2.98,39,212,18.4,47,208,77.4,10,7,7.6,7.7,2830,9.3,2458,0.901,3,506,86,8,4
