,away_team,away_goals,home_team,home_goals,length_of_game_min,outcome,home_wins,Rk,AvAge,GP,W,L,OL,PTS,PTS%,GF,GA,SOW,SOL,SRS,SOS,GF/G,GA/G,PP,PPO,PP%,PPA,PPOA,PK%,SH,SHA,PIM/G,oPIM/G,S,S%,SA,SV%,SO,G,PPG,SHOOTOUTS,W%,GDIFF,SOW%,PPW%,day_code
219,15,2,22,5,142,0,1,32,27.8,82,22,49,11,55,0.335,218,317,3,2,-1.15,0.05,2.66,3.87,34,248,13.71,67,274,75.55,6,12,10.2,9.0,2442,8.9,2823,0.888,3,535,101,5,26.82926829268293,40.74766355140187,60.0,33.663366336633665,1
220,15,4,26,5,159,0,1,32,27.8,82,22,49,11,55,0.335,218,317,3,2,-1.15,0.05,2.66,3.87,34,248,13.71,67,274,75.55,6,12,10.2,9.0,2442,8.9,2823,0.888,3,535,101,5,26.82926829268293,40.74766355140187,60.0,33.663366336633665,1
221,15,0,5,4,147,0,1,32,27.8,82,22,49,11,55,0.335,218,317,3,2,-1.15,0.05,2.66,3.87,34,248,13.71,67,274,75.55,6,12,10.2,9.0,2442,8.9,2823,0.888,3,535,101,5,26.82926829268293,40.74766355140187,60.0,33.663366336633665,3
222,15,2,12,5,147,0,1,32,27.8,82,22,49,11,55,0.335,218,317,3,2,-1.15,0.05,2.66,3.87,34,248,13.71,67,274,75.55,6,12,10.2,9.0,2442,8.9,2823,0.888,3,535,101,5,26.82926829268293,40.74766355140187,60.0,33.663366336633665,5
223,15,1,2,5,159,0,1,32,27.8,82,22,49,11,55,0.335,218,317,3,2,-1.15,0.05,2.66,3.87,34,248,13.71,67,274,75.55,6,12,10.2,9.0,2442,8.9,2823,0.888,3,535,101,5,26.82926829268293,40.74766355140187,60.0,33.663366336633665,2
224,15,2,6,3,145,0,1,32,27.8,82,22,49,11,55,0.335,218,317,3,2,-1.15,0.05,2.66,3.87,34,248,13.71,67,274,75.55,6,12,10.2,9.0,2442,8.9,2823,0.888,3,535,101,5,26.82926829268293,40.74766355140187,60.0,33.663366336633665,3
225,15,2,1,5,142,0,1,32,27.8,82,22,49,11,55,0.335,218,317,3,2,-1.15,0.05,2.66,3.87,34,248,13.71,67,274,75.55,6,12,10.2,9.0,2442,8.9,2823,0.888,3,535,101,5,26.82926829268293,40.74766355140187,60.0,33.663366336633665,0
226,15,5,9,3,165,1,0,32,27.8,82,22,49,11,55,0.335,218,317,3,2,-1.15,0.05,2.66,3.87,34,248,13.71,67,274,75.55,6,12,10.2,9.0,2442,8.9,2823,0.888,3,535,101,5,26.82926829268293,40.74766355140187,60.0,33.663366336633665,1
227,15,3,29,4,155,0,1,32,27.8,82,22,49,11,55,0.335,218,317,3,2,-1.15,0.05,2.66,3.87,34,248,13.71,67,274,75.55,6,12,10.2,9.0,2442,8.9,2823,0.888,3,535,101,5,26.82926829268293,40.74766355140187,60.0,33.663366336633665,3
228,15,2,7,3,156,0,1,32,27.8,82,22,49,11,55,0.335,218,317,3,2,-1.15,0.05,2.66,3.87,34,248,13.71,67,274,75.55,6,12,10.2,9.0,2442,8.9,2823,0.888,3,535,101,5,26.82926829268293,40.74766355140187,60.0,33.663366336633665,5
229,15,2,14,8,152,0,1,32,27.8,82,22,49,11,55,0.335,218,317,3,2,-1.15,0.05,2.66,3.87,34,248,13.71,67,274,75.55,6,12,10.2,9.0,2442,8.9,2823,0.888,3,535,101,5,26.82926829268293,40.74766355140187,60.0,33.663366336633665,0
230,15,3,18,2,148,1,0,32,27.8,82,22,49,11,55,0.335,218,317,3,2,-1.15,0.05,2.66,3.87,34,248,13.71,67,274,75.55,6,12,10.2,9.0,2442,8.9,2823,0.888,3,535,101,5,26.82926829268293,40.74766355140187,60.0,33.663366336633665,6
231,15,2,20,1,143,1,0,32,27.8,82,22,49,11,55,0.335,218,317,3,2,-1.15,0.05,2.66,3.87,34,248,13.71,67,274,75.55,6,12,10.2,9.0,2442,8.9,2823,0.888,3,535,101,5,26.82926829268293,40.74766355140187,60.0,33.663366336633665,5
232,15,4,31,8,155,0,1,32,27.8,82,22,49,11,55,0.335,218,317,3,2,-1.15,0.05,2.66,3.87,34,248,13.71,67,274,75.55,6,12,10.2,9.0,2442,8.9,2823,0.888,3,535,101,5,26.82926829268293,40.74766355140187,60.0,33.663366336633665,1
233,15,5,4,4,153,1,0,32,27.8,82,22,49,11,55,0.335,218,317,3,2,-1.15,0.05,2.66,3.87,34,248,13.71,67,274,75.55,6,12,10.2,9.0,2442,8.9,2823,0.888,3,535,101,5,26.82926829268293,40.74766355140187,60.0,33.663366336633665,3
234,15,5,11,2,151,1,0,32,27.8,82,22,49,11,55,0.335,218,317,3,2,-1.15,0.05,2.66,3.87,34,248,13.71,67,274,75.55,6,12,10.2,9.0,2442,8.9,2823,0.888,3,535,101,5,26.82926829268293,40.74766355140187,60.0,33.663366336633665,5
235,15,3,28,5,146,0,1,32,27.8,82,22,49,11,55,0.335,218,317,3,2,-1.15,0.05,2.66,3.87,34,248,13.71,67,274,75.55,6,12,10.2,9.0,2442,8.9,2823,0.888,3,535,101,5,26.82926829268293,40.74766355140187,60.0,33.663366336633665,2
236,15,4,21,3,155,1,0,32,27.8,82,22,49,11,55,0.335,218,317,3,2,-1.15,0.05,2.66,3.87,34,248,13.71,67,274,75.55,6,12,10.2,9.0,2442,8.9,2823,0.888,3,535,101,5,26.82926829268293,40.74766355140187,60.0,33.663366336633665,6
237,15,2,17,3,162,0,1,32,27.8,82,22,49,11,55,0.335,218,317,3,2,-1.15,0.05,2.66,3.87,34,248,13.71,67,274,75.55,6,12,10.2,9.0,2442,8.9,2823,0.888,3,535,101,5,26.82926829268293,40.74766355140187,60.0,33.663366336633665,6
238,15,4,12,7,159,0,1,32,27.8,82,22,49,11,55,0.335,218,317,3,2,-1.15,0.05,2.66,3.87,34,248,13.71,67,274,75.55,6,12,10.2,9.0,2442,8.9,2823,0.888,3,535,101,5,26.82926829268293,40.74766355140187,60.0,33.663366336633665,1
239,15,0,5,4,150,0,1,32,27.8,82,22,49,11,55,0.335,218,317,3,2,-1.15,0.05,2.66,3.87,34,248,13.71,67,274,75.55,6,12,10.2,9.0,2442,8.9,2823,0.888,3,535,101,5,26.82926829268293,40.74766355140187,60.0,33.663366336633665,3
240,15,5,26,4,163,1,0,32,27.8,82,22,49,11,55,0.335,218,317,3,2,-1.15,0.05,2.66,3.87,34,248,13.71,67,274,75.55,6,12,10.2,9.0,2442,8.9,2823,0.888,3,535,101,5,26.82926829268293,40.74766355140187,60.0,33.663366336633665,5
241,15,7,17,4,144,1,0,32,27.8,82,22,49,11,55,0.335,218,317,3,2,-1.15,0.05,2.66,3.87,34,248,13.71,67,274,75.55,6,12,10.2,9.0,2442,8.9,2823,0.888,3,535,101,5,26.82926829268293,40.74766355140187,60.0,33.663366336633665,3
242,15,2,27,3,148,0,1,32,27.8,82,22,49,11,55,0.335,218,317,3,2,-1.15,0.05,2.66,3.87,34,248,13.71,67,274,75.55,6,12,10.2,9.0,2442,8.9,2823,0.888,3,535,101,5,26.82926829268293,40.74766355140187,60.0,33.663366336633665,5
243,15,1,8,5,144,0,1,32,27.8,82,22,49,11,55,0.335,218,317,3,2,-1.15,0.05,2.66,3.87,34,248,13.71,67,274,75.55,6,12,10.2,9.0,2442,8.9,2823,0.888,3,535,101,5,26.82926829268293,40.74766355140187,60.0,33.663366336633665,2
244,15,4,20,6,157,0,1,32,27.8,82,22,49,11,55,0.335,218,317,3,2,-1.15,0.05,2.66,3.87,34,248,13.71,67,274,75.55,6,12,10.2,9.0,2442,8.9,2823,0.888,3,535,101,5,26.82926829268293,40.74766355140187,60.0,33.663366336633665,5
245,15,4,19,3,143,1,0,32,27.8,82,22,49,11,55,0.335,218,317,3,2,-1.15,0.05,2.66,3.87,34,248,13.71,67,274,75.55,6,12,10.2,9.0,2442,8.9,2823,0.888,3,535,101,5,26.82926829268293,40.74766355140187,60.0,33.663366336633665,2
246,19,1,30,5,149,0,1,8,26.7,82,52,24,6,110,0.671,250,204,4,3,0.54,-0.03,3.05,2.49,55,218,25.23,40,226,82.3,8,2,8.2,8.2,2392,10.5,2528,0.919,9,454,95,7,63.41463414634146,55.06607929515418,57.14285714285714,57.89473684210527,2
247,19,3,15,1,150,1,0,8,26.7,82,52,24,6,110,0.671,250,204,4,3,0.54,-0.03,3.05,2.49,55,218,25.23,40,226,82.3,8,2,8.2,8.2,2392,10.5,2528,0.919,9,454,95,7,63.41463414634146,55.06607929515418,57.14285714285714,57.89473684210527,5
248,19,2,27,1,148,1,0,8,26.7,82,52,24,6,110,0.671,250,204,4,3,0.54,-0.03,3.05,2.49,55,218,25.23,40,226,82.3,8,2,8.2,8.2,2392,10.5,2528,0.919,9,454,95,7,63.41463414634146,55.06607929515418,57.14285714285714,57.89473684210527,0
249,19,3,16,1,161,1,0,8,26.7,82,52,24,6,110,0.671,250,204,4,3,0.54,-0.03,3.05,2.49,55,218,25.23,40,226,82.3,8,2,8.2,8.2,2392,10.5,2528,0.919,9,454,95,7,63.41463414634146,55.06607929515418,57.14285714285714,57.89473684210527,3
250,19,3,20,2,146,1,0,8,26.7,82,52,24,6,110,0.671,250,204,4,3,0.54,-0.03,3.05,2.49,55,218,25.23,40,226,82.3,8,2,8.2,8.2,2392,10.5,2528,0.919,9,454,95,7,63.41463414634146,55.06607929515418,57.14285714285714,57.89473684210527,5
251,19,3,24,1,146,1,0,8,26.7,82,52,24,6,110,0.671,250,204,4,3,0.54,-0.03,3.05,2.49,55,218,25.23,40,226,82.3,8,2,8.2,8.2,2392,10.5,2528,0.919,9,454,95,7,63.41463414634146,55.06607929515418,57.14285714285714,57.89473684210527,6
252,19,2,28,3,142,0,1,8,26.7,82,52,24,6,110,0.671,250,204,4,3,0.54,-0.03,3.05,2.49,55,218,25.23,40,226,82.3,8,2,8.2,8.2,2392,10.5,2528,0.919,9,454,95,7,63.41463414634146,55.06607929515418,57.14285714285714,57.89473684210527,1
253,19,5,11,6,150,0,1,8,26.7,82,52,24,6,110,0.671,250,204,4,3,0.54,-0.03,3.05,2.49,55,218,25.23,40,226,82.3,8,2,8.2,8.2,2392,10.5,2528,0.919,9,454,95,7,63.41463414634146,55.06607929515418,57.14285714285714,57.89473684210527,4
254,19,0,4,6,145,0,1,8,26.7,82,52,24,6,110,0.671,250,204,4,3,0.54,-0.03,3.05,2.49,55,218,25.23,40,226,82.3,8,2,8.2,8.2,2392,10.5,2528,0.919,9,454,95,7,63.41463414634146,55.06607929515418,57.14285714285714,57.89473684210527,5
255,19,5,8,3,149,1,0,8,26.7,82,52,24,6,110,0.671,250,204,4,3,0.54,-0.03,3.05,2.49,55,218,25.23,40,226,82.3,8,2,8.2,8.2,2392,10.5,2528,0.919,9,454,95,7,63.41463414634146,55.06607929515418,57.14285714285714,57.89473684210527,5
256,19,1,27,2,138,0,1,8,26.7,82,52,24,6,110,0.671,250,204,4,3,0.54,-0.03,3.05,2.49,55,218,25.23,40,226,82.3,8,2,8.2,8.2,2392,10.5,2528,0.919,9,454,95,7,63.41463414634146,55.06607929515418,57.14285714285714,57.89473684210527,3
257,19,4,18,1,150,1,0,8,26.7,82,52,24,6,110,0.671,250,204,4,3,0.54,-0.03,3.05,2.49,55,218,25.23,40,226,82.3,8,2,8.2,8.2,2392,10.5,2528,0.919,9,454,95,7,63.41463414634146,55.06607929515418,57.14285714285714,57.89473684210527,2
258,19,5,2,2,154,1,0,8,26.7,82,52,24,6,110,0.671,250,204,4,3,0.54,-0.03,3.05,2.49,55,218,25.23,40,226,82.3,8,2,8.2,8.2,2392,10.5,2528,0.919,9,454,95,7,63.41463414634146,55.06607929515418,57.14285714285714,57.89473684210527,4
259,19,6,6,2,157,1,0,8,26.7,82,52,24,6,110,0.671,250,204,4,3,0.54,-0.03,3.05,2.49,55,218,25.23,40,226,82.3,8,2,8.2,8.2,2392,10.5,2528,0.919,9,454,95,7,63.41463414634146,55.06607929515418,57.14285714285714,57.89473684210527,1
260,19,2,3,1,147,1,0,8,26.7,82,52,24,6,110,0.671,250,204,4,3,0.54,-0.03,3.05,2.49,55,218,25.23,40,226,82.3,8,2,8.2,8.2,2392,10.5,2528,0.919,9,454,95,7,63.41463414634146,55.06607929515418,57.14285714285714,57.89473684210527,4
261,19,2,7,4,155,0,1,8,26.7,82,52,24,6,110,0.671,250,204,4,3,0.54,-0.03,3.05,2.49,55,218,25.23,40,226,82.3,8,2,8.2,8.2,2392,10.5,2528,0.919,9,454,95,7,63.41463414634146,55.06607929515418,57.14285714285714,57.89473684210527,1
262,19,3,1,2,145,1,0,8,26.7,82,52,24,6,110,0.671,250,204,4,3,0.54,-0.03,3.05,2.49,55,218,25.23,40,226,82.3,8,2,8.2,8.2,2392,10.5,2528,0.919,9,454,95,7,63.41463414634146,55.06607929515418,57.14285714285714,57.89473684210527,2
263,19,3,12,4,154,0,1,8,26.7,82,52,24,6,110,0.671,250,204,4,3,0.54,-0.03,3.05,2.49,55,218,25.23,40,226,82.3,8,2,8.2,8.2,2392,10.5,2528,0.919,9,454,95,7,63.41463414634146,55.06607929515418,57.14285714285714,57.89473684210527,2
264,19,4,26,3,162,1,0,8,26.7,82,52,24,6,110,0.671,250,204,4,3,0.54,-0.03,3.05,2.49,55,218,25.23,40,226,82.3,8,2,8.2,8.2,2392,10.5,2528,0.919,9,454,95,7,63.41463414634146,55.06607929515418,57.14285714285714,57.89473684210527,4
265,19,1,29,5,139,0,1,8,26.7,82,52,24,6,110,0.671,250,204,4,3,0.54,-0.03,3.05,2.49,55,218,25.23,40,226,82.3,8,2,8.2,8.2,2392,10.5,2528,0.919,9,454,95,7,63.41463414634146,55.06607929515418,57.14285714285714,57.89473684210527,3
266,19,4,0,1,148,1,0,8,26.7,82,52,24,6,110,0.671,250,204,4,3,0.54,-0.03,3.05,2.49,55,218,25.23,40,226,82.3,8,2,8.2,8.2,2392,10.5,2528,0.919,9,454,95,7,63.41463414634146,55.06607929515418,57.14285714285714,57.89473684210527,5
267,19,1,13,3,138,0,1,8,26.7,82,52,24,6,110,0.671,250,204,4,3,0.54,-0.03,3.05,2.49,55,218,25.23,40,226,82.3,8,2,8.2,8.2,2392,10.5,2528,0.919,9,454,95,7,63.41463414634146,55.06607929515418,57.14285714285714,57.89473684210527,0
268,19,3,23,0,142,1,0,8,26.7,82,52,24,6,110,0.671,250,204,4,3,0.54,-0.03,3.05,2.49,55,218,25.23,40,226,82.3,8,2,8.2,8.2,2392,10.5,2528,0.919,9,454,95,7,63.41463414634146,55.06607929515418,57.14285714285714,57.89473684210527,3
269,19,3,21,2,131,1,0,8,26.7,82,52,24,6,110,0.671,250,204,4,3,0.54,-0.03,3.05,2.49,55,218,25.23,40,226,82.3,8,2,8.2,8.2,2392,10.5,2528,0.919,9,454,95,7,63.41463414634146,55.06607929515418,57.14285714285714,57.89473684210527,5
270,19,3,5,6,147,0,1,8,26.7,82,52,24,6,110,0.671,250,204,4,3,0.54,-0.03,3.05,2.49,55,218,25.23,40,226,82.3,8,2,8.2,8.2,2392,10.5,2528,0.919,9,454,95,7,63.41463414634146,55.06607929515418,57.14285714285714,57.89473684210527,4
271,19,3,8,5,147,0,1,8,26.7,82,52,24,6,110,0.671,250,204,4,3,0.54,-0.03,3.05,2.49,55,218,25.23,40,226,82.3,8,2,8.2,8.2,2392,10.5,2528,0.919,9,454,95,7,63.41463414634146,55.06607929515418,57.14285714285714,57.89473684210527,3
272,19,2,20,1,139,1,0,8,26.7,82,52,24,6,110,0.671,250,204,4,3,0.54,-0.03,3.05,2.49,55,218,25.23,40,226,82.3,8,2,8.2,8.2,2392,10.5,2528,0.919,9,454,95,7,63.41463414634146,55.06607929515418,57.14285714285714,57.89473684210527,6
273,19,0,22,1,149,0,1,8,26.7,82,52,24,6,110,0.671,250,204,4,3,0.54,-0.03,3.05,2.49,55,218,25.23,40,226,82.3,8,2,8.2,8.2,2392,10.5,2528,0.919,9,454,95,7,63.41463414634146,55.06607929515418,57.14285714285714,57.89473684210527,5
274,19,4,31,1,136,1,0,8,26.7,82,52,24,6,110,0.671,250,204,4,3,0.54,-0.03,3.05,2.49,55,218,25.23,40,226,82.3,8,2,8.2,8.2,2392,10.5,2528,0.919,9,454,95,7,63.41463414634146,55.06607929515418,57.14285714285714,57.89473684210527,6
275,19,2,14,5,141,0,1,8,26.7,82,52,24,6,110,0.671,250,204,4,3,0.54,-0.03,3.05,2.49,55,218,25.23,40,226,82.3,8,2,8.2,8.2,2392,10.5,2528,0.919,9,454,95,7,63.41463414634146,55.06607929515418,57.14285714285714,57.89473684210527,1
276,19,2,25,6,144,0,1,8,26.7,82,52,24,6,110,0.671,250,204,4,3,0.54,-0.03,3.05,2.49,55,218,25.23,40,226,82.3,8,2,8.2,8.2,2392,10.5,2528,0.919,9,454,95,7,63.41463414634146,55.06607929515418,57.14285714285714,57.89473684210527,3
277,19,7,9,4,147,1,0,8,26.7,82,52,24,6,110,0.671,250,204,4,3,0.54,-0.03,3.05,2.49,55,218,25.23,40,226,82.3,8,2,8.2,8.2,2392,10.5,2528,0.919,9,454,95,7,63.41463414634146,55.06607929515418,57.14285714285714,57.89473684210527,5
278,19,2,26,1,154,1,0,8,26.7,82,52,24,6,110,0.671,250,204,4,3,0.54,-0.03,3.05,2.49,55,218,25.23,40,226,82.3,8,2,8.2,8.2,2392,10.5,2528,0.919,9,454,95,7,63.41463414634146,55.06607929515418,57.14285714285714,57.89473684210527,5
279,19,2,5,0,143,1,0,8,26.7,82,52,24,6,110,0.671,250,204,4,3,0.54,-0.03,3.05,2.49,55,218,25.23,40,226,82.3,8,2,8.2,8.2,2392,10.5,2528,0.919,9,454,95,7,63.41463414634146,55.06607929515418,57.14285714285714,57.89473684210527,6
280,19,4,17,7,145,0,1,8,26.7,82,52,24,6,110,0.671,250,204,4,3,0.54,-0.03,3.05,2.49,55,218,25.23,40,226,82.3,8,2,8.2,8.2,2392,10.5,2528,0.919,9,454,95,7,63.41463414634146,55.06607929515418,57.14285714285714,57.89473684210527,1
281,19,3,22,2,137,1,0,8,26.7,82,52,24,6,110,0.671,250,204,4,3,0.54,-0.03,3.05,2.49,55,218,25.23,40,226,82.3,8,2,8.2,8.2,2392,10.5,2528,0.919,9,454,95,7,63.41463414634146,55.06607929515418,57.14285714285714,57.89473684210527,1
282,19,5,10,4,147,1,0,8,26.7,82,52,24,6,110,0.671,250,204,4,3,0.54,-0.03,3.05,2.49,55,218,25.23,40,226,82.3,8,2,8.2,8.2,2392,10.5,2528,0.919,9,454,95,7,63.41463414634146,55.06607929515418,57.14285714285714,57.89473684210527,2
283,19,3,17,1,140,1,0,8,26.7,82,52,24,6,110,0.671,250,204,4,3,0.54,-0.03,3.05,2.49,55,218,25.23,40,226,82.3,8,2,8.2,8.2,2392,10.5,2528,0.919,9,454,95,7,63.41463414634146,55.06607929515418,57.14285714285714,57.89473684210527,1
284,19,4,21,0,139,1,0,8,26.7,82,52,24,6,110,0.671,250,204,4,3,0.54,-0.03,3.05,2.49,55,218,25.23,40,226,82.3,8,2,8.2,8.2,2392,10.5,2528,0.919,9,454,95,7,63.41463414634146,55.06607929515418,57.14285714285714,57.89473684210527,2
285,19,6,18,3,136,1,0,8,26.7,82,52,24,6,110,0.671,250,204,4,3,0.54,-0.03,3.05,2.49,55,218,25.23,40,226,82.3,8,2,8.2,8.2,2392,10.5,2528,0.919,9,454,95,7,63.41463414634146,55.06607929515418,57.14285714285714,57.89473684210527,3
286,19,1,2,3,146,0,1,8,26.7,82,52,24,6,110,0.671,250,204,4,3,0.54,-0.03,3.05,2.49,55,218,25.23,40,226,82.3,8,2,8.2,8.2,2392,10.5,2528,0.919,9,454,95,7,63.41463414634146,55.06607929515418,57.14285714285714,57.89473684210527,5
287,18,3,5,6,166,0,1,20,30.1,82,37,35,10,84,0.512,229,231,2,6,-0.09,-0.02,2.79,2.82,46,208,22.12,34,215,84.19,5,7,8.9,8.4,2367,9.7,2669,0.913,9,460,80,8,45.1219512195122,49.78260869565217,25.0,57.49999999999999,3
288,18,1,12,5,154,0,1,20,30.1,82,37,35,10,84,0.512,229,231,2,6,-0.09,-0.02,2.79,2.82,46,208,22.12,34,215,84.19,5,7,8.9,8.4,2367,9.7,2669,0.913,9,460,80,8,45.1219512195122,49.78260869565217,25.0,57.49999999999999,5
289,18,4,6,1,146,1,0,20,30.1,82,37,35,10,84,0.512,229,231,2,6,-0.09,-0.02,2.79,2.82,46,208,22.12,34,215,84.19,5,7,8.9,8.4,2367,9.7,2669,0.913,9,460,80,8,45.1219512195122,49.78260869565217,25.0,57.49999999999999,1
290,18,2,8,3,140,0,1,20,30.1,82,37,35,10,84,0.512,229,231,2,6,-0.09,-0.02,2.79,2.82,46,208,22.12,34,215,84.19,5,7,8.9,8.4,2367,9.7,2669,0.913,9,460,80,8,45.1219512195122,49.78260869565217,25.0,57.49999999999999,3
291,18,3,1,0,146,1,0,20,30.1,82,37,35,10,84,0.512,229,231,2,6,-0.09,-0.02,2.79,2.82,46,208,22.12,34,215,84.19,5,7,8.9,8.4,2367,9.7,2669,0.913,9,460,80,8,45.1219512195122,49.78260869565217,25.0,57.49999999999999,5
292,18,2,29,0,144,1,0,20,30.1,82,37,35,10,84,0.512,229,231,2,6,-0.09,-0.02,2.79,2.82,46,208,22.12,34,215,84.19,5,7,8.9,8.4,2367,9.7,2669,0.913,9,460,80,8,45.1219512195122,49.78260869565217,25.0,57.49999999999999,6
293,18,2,16,3,163,0,1,20,30.1,82,37,35,10,84,0.512,229,231,2,6,-0.09,-0.02,2.79,2.82,46,208,22.12,34,215,84.19,5,7,8.9,8.4,2367,9.7,2669,0.913,9,460,80,8,45.1219512195122,49.78260869565217,25.0,57.49999999999999,5
294,18,6,15,2,148,1,0,20,30.1,82,37,35,10,84,0.512,229,231,2,6,-0.09,-0.02,2.79,2.82,46,208,22.12,34,215,84.19,5,7,8.9,8.4,2367,9.7,2669,0.913,9,460,80,8,45.1219512195122,49.78260869565217,25.0,57.49999999999999,3
295,18,2,31,0,142,1,0,20,30.1,82,37,35,10,84,0.512,229,231,2,6,-0.09,-0.02,2.79,2.82,46,208,22.12,34,215,84.19,5,7,8.9,8.4,2367,9.7,2669,0.913,9,460,80,8,45.1219512195122,49.78260869565217,25.0,57.49999999999999,5
296,18,2,14,5,137,0,1,20,30.1,82,37,35,10,84,0.512,229,231,2,6,-0.09,-0.02,2.79,2.82,46,208,22.12,34,215,84.19,5,7,8.9,8.4,2367,9.7,2669,0.913,9,460,80,8,45.1219512195122,49.78260869565217,25.0,57.49999999999999,6
297,18,0,17,4,144,0,1,20,30.1,82,37,35,10,84,0.512,229,231,2,6,-0.09,-0.02,2.79,2.82,46,208,22.12,34,215,84.19,5,7,8.9,8.4,2367,9.7,2669,0.913,9,460,80,8,45.1219512195122,49.78260869565217,25.0,57.49999999999999,3
298,18,1,26,4,155,0,1,20,30.1,82,37,35,10,84,0.512,229,231,2,6,-0.09,-0.02,2.79,2.82,46,208,22.12,34,215,84.19,5,7,8.9,8.4,2367,9.7,2669,0.913,9,460,80,8,45.1219512195122,49.78260869565217,25.0,57.49999999999999,0
299,18,1,12,6,144,0,1,20,30.1,82,37,35,10,84,0.512,229,231,2,6,-0.09,-0.02,2.79,2.82,46,208,22.12,34,215,84.19,5,7,8.9,8.4,2367,9.7,2669,0.913,9,460,80,8,45.1219512195122,49.78260869565217,25.0,57.49999999999999,1
300,18,3,10,4,152,0,1,20,30.1,82,37,35,10,84,0.512,229,231,2,6,-0.09,-0.02,2.79,2.82,46,208,22.12,34,215,84.19,5,7,8.9,8.4,2367,9.7,2669,0.913,9,460,80,8,45.1219512195122,49.78260869565217,25.0,57.49999999999999,5
301,18,5,20,3,142,1,0,20,30.1,82,37,35,10,84,0.512,229,231,2,6,-0.09,-0.02,2.79,2.82,46,208,22.12,34,215,84.19,5,7,8.9,8.4,2367,9.7,2669,0.913,9,460,80,8,45.1219512195122,49.78260869565217,25.0,57.49999999999999,1
302,18,1,10,2,143,0,1,20,30.1,82,37,35,10,84,0.512,229,231,2,6,-0.09,-0.02,2.79,2.82,46,208,22.12,34,215,84.19,5,7,8.9,8.4,2367,9.7,2669,0.913,9,460,80,8,45.1219512195122,49.78260869565217,25.0,57.49999999999999,1
303,18,4,21,3,171,1,0,20,30.1,82,37,35,10,84,0.512,229,231,2,6,-0.09,-0.02,2.79,2.82,46,208,22.12,34,215,84.19,5,7,8.9,8.4,2367,9.7,2669,0.913,9,460,80,8,45.1219512195122,49.78260869565217,25.0,57.49999999999999,1
304,18,6,28,3,138,1,0,20,30.1,82,37,35,10,84,0.512,229,231,2,6,-0.09,-0.02,2.79,2.82,46,208,22.12,34,215,84.19,5,7,8.9,8.4,2367,9.7,2669,0.913,9,460,80,8,45.1219512195122,49.78260869565217,25.0,57.49999999999999,2
305,18,1,11,3,140,0,1,20,30.1,82,37,35,10,84,0.512,229,231,2,6,-0.09,-0.02,2.79,2.82,46,208,22.12,34,215,84.19,5,7,8.9,8.4,2367,9.7,2669,0.913,9,460,80,8,45.1219512195122,49.78260869565217,25.0,57.49999999999999,4
306,18,2,4,5,148,0,1,20,30.1,82,37,35,10,84,0.512,229,231,2,6,-0.09,-0.02,2.79,2.82,46,208,22.12,34,215,84.19,5,7,8.9,8.4,2367,9.7,2669,0.913,9,460,80,8,45.1219512195122,49.78260869565217,25.0,57.49999999999999,5
307,18,3,3,6,145,0,1,20,30.1,82,37,35,10,84,0.512,229,231,2,6,-0.09,-0.02,2.79,2.82,46,208,22.12,34,215,84.19,5,7,8.9,8.4,2367,9.7,2669,0.913,9,460,80,8,45.1219512195122,49.78260869565217,25.0,57.49999999999999,1
308,18,5,24,2,141,1,0,20,30.1,82,37,35,10,84,0.512,229,231,2,6,-0.09,-0.02,2.79,2.82,46,208,22.12,34,215,84.19,5,7,8.9,8.4,2367,9.7,2669,0.913,9,460,80,8,45.1219512195122,49.78260869565217,25.0,57.49999999999999,1
309,18,3,23,4,159,0,1,20,30.1,82,37,35,10,84,0.512,229,231,2,6,-0.09,-0.02,2.79,2.82,46,208,22.12,34,215,84.19,5,7,8.9,8.4,2367,9.7,2669,0.913,9,460,80,8,45.1219512195122,49.78260869565217,25.0,57.49999999999999,3
310,18,2,13,5,148,0,1,20,30.1,82,37,35,10,84,0.512,229,231,2,6,-0.09,-0.02,2.79,2.82,46,208,22.12,34,215,84.19,5,7,8.9,8.4,2367,9.7,2669,0.913,9,460,80,8,45.1219512195122,49.78260869565217,25.0,57.49999999999999,5
311,18,4,0,0,147,1,0,20,30.1,82,37,35,10,84,0.512,229,231,2,6,-0.09,-0.02,2.79,2.82,46,208,22.12,34,215,84.19,5,7,8.9,8.4,2367,9.7,2669,0.913,9,460,80,8,45.1219512195122,49.78260869565217,25.0,57.49999999999999,6
312,18,3,7,5,143,0,1,20,30.1,82,37,35,10,84,0.512,229,231,2,6,-0.09,-0.02,2.79,2.82,46,208,22.12,34,215,84.19,5,7,8.9,8.4,2367,9.7,2669,0.913,9,460,80,8,45.1219512195122,49.78260869565217,25.0,57.49999999999999,1
313,18,3,30,4,165,0,1,20,30.1,82,37,35,10,84,0.512,229,231,2,6,-0.09,-0.02,2.79,2.82,46,208,22.12,34,215,84.19,5,7,8.9,8.4,2367,9.7,2669,0.913,9,460,80,8,45.1219512195122,49.78260869565217,25.0,57.49999999999999,1
314,18,2,19,1,136,1,0,20,30.1,82,37,35,10,84,0.512,229,231,2,6,-0.09,-0.02,2.79,2.82,46,208,22.12,34,215,84.19,5,7,8.9,8.4,2367,9.7,2669,0.913,9,460,80,8,45.1219512195122,49.78260869565217,25.0,57.49999999999999,3
